
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='updown', dims=256, ext='0.9_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.9', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/updown_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2417 (0%)]	Loss: 0.011607, iou: 0.981698
Train Epoch: 34 [1280/21756 (6%)]	Loss: 0.058850, iou: 0.906790
Cross_entropy loss: 0.05884995311498642, mixed_loss : 0.09316692501306534
Train Epoch: 34 [1600/21756 (7%)]	Loss: 0.045334, iou: 0.923805
Cross_entropy loss: 0.04533403366804123, mixed_loss : 0.07999493181705475
Train Epoch: 34 [1920/21756 (9%)]	Loss: 0.066177, iou: 0.900228
Cross_entropy loss: 0.06617742031812668, mixed_loss : 0.09267445653676987
Train Epoch: 34 [2240/21756 (10%)]	Loss: 0.062726, iou: 0.907188
Cross_entropy loss: 0.06272625923156738, mixed_loss : 0.09311740845441818
Train Epoch: 34 [2560/21756 (12%)]	Loss: 0.055243, iou: 0.913223
Cross_entropy loss: 0.05524326115846634, mixed_loss : 0.09480111300945282
Train Epoch: 34 [2880/21756 (13%)]	Loss: 0.061491, iou: 0.902176
Cross_entropy loss: 0.06149066239595413, mixed_loss : 0.099646657705307
Train Epoch: 34 [3200/21756 (15%)]	Loss: 0.073614, iou: 0.877998
Cross_entropy loss: 0.0736141949892044, mixed_loss : 0.1130201444029808
Train Epoch: 34 [3520/21756 (16%)]	Loss: 0.076273, iou: 0.874650
Cross_entropy loss: 0.07627267390489578, mixed_loss : 0.12344209849834442
Train Epoch: 34 [3840/21756 (18%)]	Loss: 0.047756, iou: 0.925454
Cross_entropy loss: 0.04775632172822952, mixed_loss : 0.08866748958826065
Train Epoch: 34 [4160/21756 (19%)]	Loss: 0.054125, iou: 0.915661
Cross_entropy loss: 0.05412517115473747, mixed_loss : 0.10174564272165298
Train Epoch: 34 [4480/21756 (21%)]	Loss: 0.062534, iou: 0.895269
Cross_entropy loss: 0.06253432482481003, mixed_loss : 0.10035264492034912
Train Epoch: 34 [4800/21756 (22%)]	Loss: 0.064407, iou: 0.897361
Cross_entropy loss: 0.06440690904855728, mixed_loss : 0.10494478791952133
Train Epoch: 34 [5120/21756 (24%)]	Loss: 0.074317, iou: 0.874028
Cross_entropy loss: 0.07431685924530029, mixed_loss : 0.14864154160022736
Train Epoch: 34 [5440/21756 (25%)]	Loss: 0.062477, iou: 0.892963
Cross_entropy loss: 0.06247706338763237, mixed_loss : 0.12701500952243805
Train Epoch: 34 [5760/21756 (26%)]	Loss: 0.045336, iou: 0.927385
Cross_entropy loss: 0.04533553123474121, mixed_loss : 0.08711794763803482
Train Epoch: 34 [6080/21756 (28%)]	Loss: 0.065233, iou: 0.889874
Cross_entropy loss: 0.06523275375366211, mixed_loss : 0.12293499708175659
Train Epoch: 34 [6400/21756 (29%)]	Loss: 0.054619, iou: 0.915625
Cross_entropy loss: 0.05461868643760681, mixed_loss : 0.1007261872291565
Train Epoch: 34 [6720/21756 (31%)]	Loss: 0.048984, iou: 0.920126
Cross_entropy loss: 0.04898448660969734, mixed_loss : 0.09432737529277802
Train Epoch: 34 [7040/21756 (32%)]	Loss: 0.062138, iou: 0.897754
Cross_entropy loss: 0.062138307839632034, mixed_loss : 0.10245272517204285
Train Epoch: 34 [7360/21756 (34%)]	Loss: 0.053215, iou: 0.916005
Cross_entropy loss: 0.05321485549211502, mixed_loss : 0.08297428488731384
Train Epoch: 34 [7680/21756 (35%)]	Loss: 0.062998, iou: 0.892855
Cross_entropy loss: 0.06299781054258347, mixed_loss : 0.10115315020084381
Train Epoch: 34 [8000/21756 (37%)]	Loss: 0.048881, iou: 0.925923
Cross_entropy loss: 0.04888094216585159, mixed_loss : 0.11546103656291962
Train Epoch: 34 [8320/21756 (38%)]	Loss: 0.075774, iou: 0.869768
Cross_entropy loss: 0.07577363401651382, mixed_loss : 0.13524362444877625
Train Epoch: 34 [8640/21756 (40%)]	Loss: 0.068162, iou: 0.889756
Cross_entropy loss: 0.06816205382347107, mixed_loss : 0.11821574717760086
Train Epoch: 34 [8960/21756 (41%)]	Loss: 0.051149, iou: 0.919929
Cross_entropy loss: 0.05114865303039551, mixed_loss : 0.09765146672725677
Train Epoch: 34 [9280/21756 (43%)]	Loss: 0.058569, iou: 0.909822
Cross_entropy loss: 0.05856851115822792, mixed_loss : 0.098593570291996
Train Epoch: 34 [9600/21756 (44%)]	Loss: 0.057111, iou: 0.906117
Cross_entropy loss: 0.057110898196697235, mixed_loss : 0.12267428636550903
Train Epoch: 34 [9920/21756 (46%)]	Loss: 0.047086, iou: 0.925907
Cross_entropy loss: 0.04708561301231384, mixed_loss : 0.0890744999051094
Train Epoch: 34 [10240/21756 (47%)]	Loss: 0.063715, iou: 0.893010
Cross_entropy loss: 0.06371498107910156, mixed_loss : 0.106871098279953
Train Epoch: 34 [10560/21756 (49%)]	Loss: 0.049582, iou: 0.921957
Cross_entropy loss: 0.0495816171169281, mixed_loss : 0.09198417514562607
Train Epoch: 34 [10880/21756 (50%)]	Loss: 0.054529, iou: 0.913262
Cross_entropy loss: 0.05452854931354523, mixed_loss : 0.09406870603561401
Train Epoch: 34 [11200/21756 (51%)]	Loss: 0.045890, iou: 0.925748
Cross_entropy loss: 0.045889757573604584, mixed_loss : 0.07678912580013275
Train Epoch: 34 [11520/21756 (53%)]	Loss: 0.049192, iou: 0.920877
Cross_entropy loss: 0.049191914498806, mixed_loss : 0.10398440808057785
Train Epoch: 34 [11840/21756 (54%)]	Loss: 0.050208, iou: 0.921730
Cross_entropy loss: 0.05020764470100403, mixed_loss : 0.08573609590530396
Train Epoch: 34 [12160/21756 (56%)]	Loss: 0.061404, iou: 0.895936
Cross_entropy loss: 0.06140393391251564, mixed_loss : 0.09256455302238464
Train Epoch: 34 [12480/21756 (57%)]	Loss: 0.064079, iou: 0.894096
Cross_entropy loss: 0.06407864391803741, mixed_loss : 0.10975716263055801
Train Epoch: 34 [12800/21756 (59%)]	Loss: 0.053048, iou: 0.918235
Cross_entropy loss: 0.053047530353069305, mixed_loss : 0.08548442274332047
Train Epoch: 34 [13120/21756 (60%)]	Loss: 0.064335, iou: 0.898298
Cross_entropy loss: 0.0643346756696701, mixed_loss : 0.12725700438022614
Train Epoch: 34 [13440/21756 (62%)]	Loss: 0.047294, iou: 0.926351
Cross_entropy loss: 0.047293949872255325, mixed_loss : 0.0996246263384819
Train Epoch: 34 [13760/21756 (63%)]	Loss: 0.067147, iou: 0.888687
Cross_entropy loss: 0.06714662164449692, mixed_loss : 0.13242751359939575
Train Epoch: 34 [14080/21756 (65%)]	Loss: 0.055397, iou: 0.907175
Cross_entropy loss: 0.05539673939347267, mixed_loss : 0.10912933200597763
Train Epoch: 34 [14400/21756 (66%)]	Loss: 0.051631, iou: 0.922948
Cross_entropy loss: 0.0516311451792717, mixed_loss : 0.08759215474128723
Train Epoch: 34 [14720/21756 (68%)]	Loss: 0.079960, iou: 0.868151
Cross_entropy loss: 0.07995985448360443, mixed_loss : 0.12891440093517303
Train Epoch: 34 [15040/21756 (69%)]	Loss: 0.050658, iou: 0.918539
Cross_entropy loss: 0.05065810680389404, mixed_loss : 0.10250746458768845
Train Epoch: 34 [15360/21756 (71%)]	Loss: 0.065422, iou: 0.892533
Cross_entropy loss: 0.06542234122753143, mixed_loss : 0.12827201187610626
Train Epoch: 34 [15680/21756 (72%)]	Loss: 0.048829, iou: 0.923079
Cross_entropy loss: 0.048829060047864914, mixed_loss : 0.09587600082159042
Train Epoch: 34 [16000/21756 (74%)]	Loss: 0.051078, iou: 0.922602
Cross_entropy loss: 0.051077648997306824, mixed_loss : 0.08595717698335648
Train Epoch: 34 [16320/21756 (75%)]	Loss: 0.048876, iou: 0.921956
Cross_entropy loss: 0.048876404762268066, mixed_loss : 0.0773383378982544
Train Epoch: 34 [16640/21756 (76%)]	Loss: 0.061618, iou: 0.899906
Cross_entropy loss: 0.06161762401461601, mixed_loss : 0.08851826936006546
Train Epoch: 34 [16960/21756 (78%)]	Loss: 0.063164, iou: 0.902139
Cross_entropy loss: 0.06316380947828293, mixed_loss : 0.09112000465393066
Train Epoch: 34 [17280/21756 (79%)]	Loss: 0.056608, iou: 0.905035
Cross_entropy loss: 0.05660814046859741, mixed_loss : 0.10884246975183487
Train Epoch: 34 [17600/21756 (81%)]	Loss: 0.055435, iou: 0.911102
Cross_entropy loss: 0.05543522536754608, mixed_loss : 0.12266112118959427
Train Epoch: 34 [17920/21756 (82%)]	Loss: 0.059723, iou: 0.911338
Cross_entropy loss: 0.05972253158688545, mixed_loss : 0.1337239295244217
Train Epoch: 34 [18240/21756 (84%)]	Loss: 0.054953, iou: 0.914352
Cross_entropy loss: 0.0549532026052475, mixed_loss : 0.11140227317810059
Train Epoch: 34 [18560/21756 (85%)]	Loss: 0.060739, iou: 0.901860
Cross_entropy loss: 0.06073928624391556, mixed_loss : 0.11107867956161499
Train Epoch: 34 [18880/21756 (87%)]	Loss: 0.061795, iou: 0.898923
Cross_entropy loss: 0.06179482489824295, mixed_loss : 0.108266182243824
Train Epoch: 34 [19200/21756 (88%)]	Loss: 0.058063, iou: 0.905631
Cross_entropy loss: 0.058063432574272156, mixed_loss : 0.09540193527936935
Train Epoch: 34 [19520/21756 (90%)]	Loss: 0.070314, iou: 0.883353
Cross_entropy loss: 0.07031448185443878, mixed_loss : 0.10490492731332779
Train Epoch: 34 [19840/21756 (91%)]	Loss: 0.064874, iou: 0.900550
Cross_entropy loss: 0.06487385183572769, mixed_loss : 0.13840502500534058
Train Epoch: 34 [20160/21756 (93%)]	Loss: 0.062515, iou: 0.897678
Cross_entropy loss: 0.06251485645771027, mixed_loss : 0.11951056867837906
Train Epoch: 34 [20480/21756 (94%)]	Loss: 0.067312, iou: 0.885674
Cross_entropy loss: 0.06731212884187698, mixed_loss : 0.11664649844169617
Train Epoch: 34 [20800/21756 (96%)]	Loss: 0.066653, iou: 0.890069
Cross_entropy loss: 0.06665337830781937, mixed_loss : 0.11261677742004395
Train Epoch: 34 [21120/21756 (97%)]	Loss: 0.052874, iou: 0.918966
Cross_entropy loss: 0.052873775362968445, mixed_loss : 0.0995602235198021
Train Epoch: 34 [21440/21756 (99%)]	Loss: 0.049708, iou: 0.922347
Cross_entropy loss: 0.04970841482281685, mixed_loss : 0.08221756666898727
train: iou: 0.905542, bce: 0.022638, dice: 0.094458, loss: 0.058548
Validation: [0/2417 (0%)]	Loss: 0.059126, iou: 0.904631
Validation: [640/2417 (26%)]	Loss: 0.051144, iou: 0.921380
Validation: [1280/2417 (53%)]	Loss: 0.061201, iou: 0.898578
Validation: [1920/2417 (79%)]	Loss: 0.055074, iou: 0.909343
val: iou: 0.910142, bce: 0.022456, dice: 0.089858, loss: 0.056157
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  35
k = 58
condition not satisfied
condition satisfied
k = 58
savlr s:
0.0006378048173763091
Train Epoch: 35 [0/21756 (0%)]	Loss: 0.048666, iou: 0.921484
Cross_entropy loss: 0.04866594076156616, mixed_loss : 0.07868717610836029
Train Epoch: 35 [320/21756 (1%)]	Loss: 0.056057, iou: 0.906894
Cross_entropy loss: 0.05605749785900116, mixed_loss : 0.11541887372732162
Train Epoch: 35 [640/21756 (3%)]	Loss: 0.057023, iou: 0.911567
Cross_entropy loss: 0.05702347308397293, mixed_loss : 0.0977187231183052
Train Epoch: 35 [960/21756 (4%)]	Loss: 0.051536, iou: 0.913637
Cross_entropy loss: 0.05153566226363182, mixed_loss : 0.09332659095525742
Train Epoch: 35 [1280/21756 (6%)]	Loss: 0.043436, iou: 0.929695
Cross_entropy loss: 0.04343636333942413, mixed_loss : 0.08102183789014816
Train Epoch: 35 [1600/21756 (7%)]	Loss: 0.056950, iou: 0.909818
Cross_entropy loss: 0.05694957077503204, mixed_loss : 0.09081687033176422
Train Epoch: 35 [1920/21756 (9%)]	Loss: 0.065569, iou: 0.895451
Cross_entropy loss: 0.06556891649961472, mixed_loss : 0.11419396102428436
Train Epoch: 35 [2240/21756 (10%)]	Loss: 0.042613, iou: 0.935250
Cross_entropy loss: 0.04261323809623718, mixed_loss : 0.07701563835144043
Train Epoch: 35 [2560/21756 (12%)]	Loss: 0.083165, iou: 0.854960
Cross_entropy loss: 0.08316537737846375, mixed_loss : 0.10745710134506226
Train Epoch: 35 [2880/21756 (13%)]	Loss: 0.049715, iou: 0.929546
Cross_entropy loss: 0.04971487820148468, mixed_loss : 0.07282932102680206
Train Epoch: 35 [3200/21756 (15%)]	Loss: 0.066826, iou: 0.886033
Cross_entropy loss: 0.06682593375444412, mixed_loss : 0.09690798074007034
Train Epoch: 35 [3520/21756 (16%)]	Loss: 0.055325, iou: 0.910470
Cross_entropy loss: 0.05532460659742355, mixed_loss : 0.10351340472698212
Train Epoch: 35 [3840/21756 (18%)]	Loss: 0.063632, iou: 0.886561
Cross_entropy loss: 0.06363244354724884, mixed_loss : 0.10492538660764694
Train Epoch: 35 [4160/21756 (19%)]	Loss: 0.083356, iou: 0.860503
Cross_entropy loss: 0.08335631340742111, mixed_loss : 0.11879361420869827
Train Epoch: 35 [4480/21756 (21%)]	Loss: 0.050666, iou: 0.921464
Cross_entropy loss: 0.050665535032749176, mixed_loss : 0.10261332243680954
Train Epoch: 35 [4800/21756 (22%)]	Loss: 0.052711, iou: 0.912804
Cross_entropy loss: 0.0527106374502182, mixed_loss : 0.08642469346523285
Train Epoch: 35 [5120/21756 (24%)]	Loss: 0.061973, iou: 0.904359
Cross_entropy loss: 0.06197251006960869, mixed_loss : 0.14189042150974274
Train Epoch: 35 [5440/21756 (25%)]	Loss: 0.051601, iou: 0.913366
Cross_entropy loss: 0.05160149186849594, mixed_loss : 0.09698403626680374
Train Epoch: 35 [5760/21756 (26%)]	Loss: 0.063510, iou: 0.894198
Cross_entropy loss: 0.06350952386856079, mixed_loss : 0.1377442628145218
Train Epoch: 35 [6080/21756 (28%)]	Loss: 0.064316, iou: 0.900384
Cross_entropy loss: 0.06431553512811661, mixed_loss : 0.11195042729377747
Train Epoch: 35 [6400/21756 (29%)]	Loss: 0.049342, iou: 0.927277
Cross_entropy loss: 0.04934241250157356, mixed_loss : 0.09477460384368896
Train Epoch: 35 [6720/21756 (31%)]	Loss: 0.051421, iou: 0.918185
Cross_entropy loss: 0.05142144858837128, mixed_loss : 0.08290314674377441
Train Epoch: 35 [7040/21756 (32%)]	Loss: 0.055352, iou: 0.914225
Cross_entropy loss: 0.055352456867694855, mixed_loss : 0.09711821377277374
Train Epoch: 35 [7360/21756 (34%)]	Loss: 0.054924, iou: 0.913293
Cross_entropy loss: 0.05492351949214935, mixed_loss : 0.08797189593315125
Train Epoch: 35 [7680/21756 (35%)]	Loss: 0.052077, iou: 0.921041
Cross_entropy loss: 0.052077438682317734, mixed_loss : 0.08862430602312088
Train Epoch: 35 [8000/21756 (37%)]	Loss: 0.042185, iou: 0.937301
Cross_entropy loss: 0.042184632271528244, mixed_loss : 0.10474907606840134
Train Epoch: 35 [8320/21756 (38%)]	Loss: 0.052976, iou: 0.915216
Cross_entropy loss: 0.05297613888978958, mixed_loss : 0.11224302649497986
Train Epoch: 35 [8640/21756 (40%)]	Loss: 0.057735, iou: 0.906659
Cross_entropy loss: 0.05773544684052467, mixed_loss : 0.10558726638555527
Train Epoch: 35 [8960/21756 (41%)]	Loss: 0.051327, iou: 0.922073
Cross_entropy loss: 0.05132720246911049, mixed_loss : 0.10271509736776352
Train Epoch: 35 [9280/21756 (43%)]	Loss: 0.065629, iou: 0.891189
Cross_entropy loss: 0.06562940031290054, mixed_loss : 0.10465994477272034
Train Epoch: 35 [9600/21756 (44%)]	Loss: 0.057071, iou: 0.905112
Cross_entropy loss: 0.05707144737243652, mixed_loss : 0.09520326554775238
Train Epoch: 35 [9920/21756 (46%)]	Loss: 0.053601, iou: 0.913491
Cross_entropy loss: 0.05360141769051552, mixed_loss : 0.09677673876285553
Train Epoch: 35 [10240/21756 (47%)]	Loss: 0.051525, iou: 0.918860
Cross_entropy loss: 0.051525332033634186, mixed_loss : 0.0820184126496315
Train Epoch: 35 [10560/21756 (49%)]	Loss: 0.063672, iou: 0.895797
Cross_entropy loss: 0.06367183476686478, mixed_loss : 0.10090385377407074
Train Epoch: 35 [10880/21756 (50%)]	Loss: 0.047908, iou: 0.924876
Cross_entropy loss: 0.047907982021570206, mixed_loss : 0.10565990954637527
Train Epoch: 35 [11200/21756 (51%)]	Loss: 0.046251, iou: 0.926531
Cross_entropy loss: 0.046250976622104645, mixed_loss : 0.0850728452205658
Train Epoch: 35 [11520/21756 (53%)]	Loss: 0.055308, iou: 0.914070
Cross_entropy loss: 0.05530779808759689, mixed_loss : 0.08842119574546814
Train Epoch: 35 [11840/21756 (54%)]	Loss: 0.071714, iou: 0.876550
Cross_entropy loss: 0.07171384990215302, mixed_loss : 0.11341436952352524
Train Epoch: 35 [12160/21756 (56%)]	Loss: 0.063747, iou: 0.890381
Cross_entropy loss: 0.06374673545360565, mixed_loss : 0.10263507068157196
Train Epoch: 35 [12480/21756 (57%)]	Loss: 0.050942, iou: 0.915758
Cross_entropy loss: 0.05094195902347565, mixed_loss : 0.09156282991170883
Train Epoch: 35 [12800/21756 (59%)]	Loss: 0.046851, iou: 0.932973
Cross_entropy loss: 0.04685065895318985, mixed_loss : 0.0817340612411499
Train Epoch: 35 [13120/21756 (60%)]	Loss: 0.071973, iou: 0.880920
Cross_entropy loss: 0.07197345048189163, mixed_loss : 0.10486412793397903
Train Epoch: 35 [13440/21756 (62%)]	Loss: 0.065001, iou: 0.898451
Cross_entropy loss: 0.06500145047903061, mixed_loss : 0.13167154788970947
Train Epoch: 35 [13760/21756 (63%)]	Loss: 0.058446, iou: 0.911247
Cross_entropy loss: 0.058446452021598816, mixed_loss : 0.11285626143217087
Train Epoch: 35 [14080/21756 (65%)]	Loss: 0.060689, iou: 0.896799
Cross_entropy loss: 0.060688525438308716, mixed_loss : 0.1291298270225525
Train Epoch: 35 [14400/21756 (66%)]	Loss: 0.057200, iou: 0.913583
Cross_entropy loss: 0.057200223207473755, mixed_loss : 0.1354401409626007
Train Epoch: 35 [14720/21756 (68%)]	Loss: 0.072847, iou: 0.877254
Cross_entropy loss: 0.07284701615571976, mixed_loss : 0.1513300985097885
Train Epoch: 35 [15040/21756 (69%)]	Loss: 0.041581, iou: 0.934873
Cross_entropy loss: 0.04158073663711548, mixed_loss : 0.08957751840353012
Train Epoch: 35 [15360/21756 (71%)]	Loss: 0.059846, iou: 0.904309
Cross_entropy loss: 0.05984586477279663, mixed_loss : 0.10548592358827591
Train Epoch: 35 [15680/21756 (72%)]	Loss: 0.065862, iou: 0.891236
Cross_entropy loss: 0.0658622533082962, mixed_loss : 0.10244262963533401
Train Epoch: 35 [16000/21756 (74%)]	Loss: 0.059106, iou: 0.903564
Cross_entropy loss: 0.059105776250362396, mixed_loss : 0.09540197253227234
Train Epoch: 35 [16320/21756 (75%)]	Loss: 0.059794, iou: 0.904115
Cross_entropy loss: 0.059794455766677856, mixed_loss : 0.09759014844894409
Train Epoch: 35 [16640/21756 (76%)]	Loss: 0.057502, iou: 0.903685
Cross_entropy loss: 0.057502198964357376, mixed_loss : 0.10832866281270981
Train Epoch: 35 [16960/21756 (78%)]	Loss: 0.073032, iou: 0.877035
Cross_entropy loss: 0.07303182035684586, mixed_loss : 0.11565092951059341
Train Epoch: 35 [17280/21756 (79%)]	Loss: 0.058621, iou: 0.909378
Cross_entropy loss: 0.05862119793891907, mixed_loss : 0.09228330105543137
Train Epoch: 35 [17600/21756 (81%)]	Loss: 0.041808, iou: 0.933879
Cross_entropy loss: 0.041807953268289566, mixed_loss : 0.0775417611002922
Train Epoch: 35 [17920/21756 (82%)]	Loss: 0.065594, iou: 0.895783
Cross_entropy loss: 0.06559425592422485, mixed_loss : 0.10152027010917664
Train Epoch: 35 [18240/21756 (84%)]	Loss: 0.050665, iou: 0.931976
Cross_entropy loss: 0.05066513270139694, mixed_loss : 0.08745429664850235
Train Epoch: 35 [18560/21756 (85%)]	Loss: 0.056403, iou: 0.905963
Cross_entropy loss: 0.05640283226966858, mixed_loss : 0.09057958424091339
Train Epoch: 35 [18880/21756 (87%)]	Loss: 0.064301, iou: 0.893582
Cross_entropy loss: 0.06430117040872574, mixed_loss : 0.09781812876462936
Train Epoch: 35 [19200/21756 (88%)]	Loss: 0.043433, iou: 0.933179
Cross_entropy loss: 0.04343277961015701, mixed_loss : 0.07241261005401611
Train Epoch: 35 [19520/21756 (90%)]	Loss: 0.050582, iou: 0.920167
Cross_entropy loss: 0.05058234930038452, mixed_loss : 0.07733126729726791
Train Epoch: 35 [19840/21756 (91%)]	Loss: 0.050152, iou: 0.916650
Cross_entropy loss: 0.05015233904123306, mixed_loss : 0.07877711206674576
Train Epoch: 35 [20160/21756 (93%)]	Loss: 0.060514, iou: 0.899901
Cross_entropy loss: 0.0605141818523407, mixed_loss : 0.09714563190937042
Train Epoch: 35 [20480/21756 (94%)]	Loss: 0.053126, iou: 0.916070
Cross_entropy loss: 0.05312646925449371, mixed_loss : 0.08422581106424332
Train Epoch: 35 [20800/21756 (96%)]	Loss: 0.051061, iou: 0.923442
Cross_entropy loss: 0.05106059089303017, mixed_loss : 0.08640310913324356
Train Epoch: 35 [21120/21756 (97%)]	Loss: 0.055950, iou: 0.903042
Cross_entropy loss: 0.055950310081243515, mixed_loss : 0.09402070939540863
Train Epoch: 35 [21440/21756 (99%)]	Loss: 0.061678, iou: 0.897585
Cross_entropy loss: 0.061678074300289154, mixed_loss : 0.102557472884655
train: iou: 0.907477, bce: 0.022180, dice: 0.092523, loss: 0.057352
Validation: [0/2417 (0%)]	Loss: 0.059368, iou: 0.904182
Validation: [640/2417 (26%)]	Loss: 0.053444, iou: 0.918471
Validation: [1280/2417 (53%)]	Loss: 0.058771, iou: 0.904034
Validation: [1920/2417 (79%)]	Loss: 0.053520, iou: 0.913005
val: iou: 0.911598, bce: 0.022742, dice: 0.088402, loss: 0.055572

Get a new best test iou:0.91
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  36
k = 59
condition satisfied
savlr s:
0.0006372620874926433
condition satisfied
k = 60
savlr s:
0.0006408510092897875
Train Epoch: 36 [0/21756 (0%)]	Loss: 0.047432, iou: 0.921360
Cross_entropy loss: 0.04743161052465439, mixed_loss : 0.08482752740383148
Train Epoch: 36 [320/21756 (1%)]	Loss: 0.064370, iou: 0.893243
Cross_entropy loss: 0.0643698126077652, mixed_loss : 0.13654211163520813
Train Epoch: 36 [640/21756 (3%)]	Loss: 0.041389, iou: 0.936899
Cross_entropy loss: 0.041389189660549164, mixed_loss : 0.08627013862133026
Train Epoch: 36 [960/21756 (4%)]	Loss: 0.058572, iou: 0.905485
Cross_entropy loss: 0.05857163295149803, mixed_loss : 0.11613250523805618
Train Epoch: 36 [1280/21756 (6%)]	Loss: 0.067446, iou: 0.897872
Cross_entropy loss: 0.06744550913572311, mixed_loss : 0.12786909937858582
Train Epoch: 36 [1600/21756 (7%)]	Loss: 0.064772, iou: 0.894852
Cross_entropy loss: 0.0647721067070961, mixed_loss : 0.0994507372379303
Train Epoch: 36 [1920/21756 (9%)]	Loss: 0.059759, iou: 0.902129
Cross_entropy loss: 0.059759266674518585, mixed_loss : 0.13662926852703094
Train Epoch: 36 [2240/21756 (10%)]	Loss: 0.049031, iou: 0.926081
Cross_entropy loss: 0.04903136193752289, mixed_loss : 0.12089642882347107
Train Epoch: 36 [2560/21756 (12%)]	Loss: 0.061711, iou: 0.901201
Cross_entropy loss: 0.061710555106401443, mixed_loss : 0.10235679894685745
Train Epoch: 36 [2880/21756 (13%)]	Loss: 0.065301, iou: 0.887734
Cross_entropy loss: 0.06530050188302994, mixed_loss : 0.11700821667909622
Train Epoch: 36 [3200/21756 (15%)]	Loss: 0.056371, iou: 0.909983
Cross_entropy loss: 0.05637064948678017, mixed_loss : 0.09571440517902374
Train Epoch: 36 [3520/21756 (16%)]	Loss: 0.059331, iou: 0.902300
Cross_entropy loss: 0.059330862015485764, mixed_loss : 0.09895525127649307
Train Epoch: 36 [3840/21756 (18%)]	Loss: 0.055599, iou: 0.910943
Cross_entropy loss: 0.055599164217710495, mixed_loss : 0.09532947838306427
Train Epoch: 36 [4160/21756 (19%)]	Loss: 0.046663, iou: 0.927860
Cross_entropy loss: 0.04666268825531006, mixed_loss : 0.07568345218896866
Train Epoch: 36 [4480/21756 (21%)]	Loss: 0.058841, iou: 0.911088
Cross_entropy loss: 0.058840543031692505, mixed_loss : 0.10121497511863708
Train Epoch: 36 [4800/21756 (22%)]	Loss: 0.051920, iou: 0.916000
Cross_entropy loss: 0.05192025750875473, mixed_loss : 0.09266752749681473
Train Epoch: 36 [5120/21756 (24%)]	Loss: 0.060834, iou: 0.901064
Cross_entropy loss: 0.060834214091300964, mixed_loss : 0.09752325713634491
Train Epoch: 36 [5440/21756 (25%)]	Loss: 0.059611, iou: 0.906060
Cross_entropy loss: 0.05961083620786667, mixed_loss : 0.113386370241642
Train Epoch: 36 [5760/21756 (26%)]	Loss: 0.045503, iou: 0.929110
Cross_entropy loss: 0.04550304263830185, mixed_loss : 0.08897357434034348
Train Epoch: 36 [6080/21756 (28%)]	Loss: 0.050824, iou: 0.920685
Cross_entropy loss: 0.05082397162914276, mixed_loss : 0.09134960174560547
Train Epoch: 36 [6400/21756 (29%)]	Loss: 0.062021, iou: 0.903848
Cross_entropy loss: 0.06202099099755287, mixed_loss : 0.10103491693735123
Train Epoch: 36 [6720/21756 (31%)]	Loss: 0.054307, iou: 0.911808
Cross_entropy loss: 0.05430743098258972, mixed_loss : 0.09458840638399124
Train Epoch: 36 [7040/21756 (32%)]	Loss: 0.069441, iou: 0.883707
Cross_entropy loss: 0.06944070011377335, mixed_loss : 0.10793082416057587
Train Epoch: 36 [7360/21756 (34%)]	Loss: 0.063813, iou: 0.891811
Cross_entropy loss: 0.06381344795227051, mixed_loss : 0.09461688995361328
Train Epoch: 36 [7680/21756 (35%)]	Loss: 0.052845, iou: 0.919372
Cross_entropy loss: 0.05284514278173447, mixed_loss : 0.11219719797372818
Train Epoch: 36 [8000/21756 (37%)]	Loss: 0.052404, iou: 0.912809
Cross_entropy loss: 0.05240398272871971, mixed_loss : 0.2621671259403229
Train Epoch: 36 [8320/21756 (38%)]	Loss: 0.054016, iou: 0.916610
Cross_entropy loss: 0.0540163554251194, mixed_loss : 0.13777805864810944
Train Epoch: 36 [8640/21756 (40%)]	Loss: 0.059866, iou: 0.907330
Cross_entropy loss: 0.05986586958169937, mixed_loss : 0.1273832470178604
