
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='frontback', dims=256, ext='0.5_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.5', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/frontback_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2821 (0%)]	Loss: 0.019503, iou: 0.969403
Train Epoch: 42 [18880/25390 (74%)]	Loss: 0.027390, iou: 0.959058
Cross_entropy loss: 0.027390388771891594, mixed_loss : 0.0324564203619957
Train Epoch: 42 [19200/25390 (76%)]	Loss: 0.025282, iou: 0.960003
Cross_entropy loss: 0.025282390415668488, mixed_loss : 0.031495049595832825
Train Epoch: 42 [19520/25390 (77%)]	Loss: 0.021226, iou: 0.968254
Cross_entropy loss: 0.02122637629508972, mixed_loss : 0.027014082297682762
Train Epoch: 42 [19840/25390 (78%)]	Loss: 0.016631, iou: 0.977706
Cross_entropy loss: 0.016631482169032097, mixed_loss : 0.020430205389857292
Train Epoch: 42 [20160/25390 (79%)]	Loss: 0.018682, iou: 0.973338
Cross_entropy loss: 0.018682308495044708, mixed_loss : 0.021410631015896797
Train Epoch: 42 [20480/25390 (81%)]	Loss: 0.021593, iou: 0.965830
Cross_entropy loss: 0.021592622622847557, mixed_loss : 0.02468275837600231
Train Epoch: 42 [20800/25390 (82%)]	Loss: 0.018634, iou: 0.972663
Cross_entropy loss: 0.018633870407938957, mixed_loss : 0.022820143029093742
Train Epoch: 42 [21120/25390 (83%)]	Loss: 0.031130, iou: 0.947763
Cross_entropy loss: 0.031130218878388405, mixed_loss : 0.03765299916267395
Train Epoch: 42 [21440/25390 (84%)]	Loss: 0.018469, iou: 0.974806
Cross_entropy loss: 0.018469421193003654, mixed_loss : 0.02792338840663433
Train Epoch: 42 [21760/25390 (86%)]	Loss: 0.023742, iou: 0.963065
Cross_entropy loss: 0.02374236471951008, mixed_loss : 0.029174447059631348
Train Epoch: 42 [22080/25390 (87%)]	Loss: 0.028343, iou: 0.954121
Cross_entropy loss: 0.02834262140095234, mixed_loss : 0.03736565262079239
Train Epoch: 42 [22400/25390 (88%)]	Loss: 0.019688, iou: 0.970813
Cross_entropy loss: 0.01968758925795555, mixed_loss : 0.026547813788056374
Train Epoch: 42 [22720/25390 (89%)]	Loss: 0.032331, iou: 0.946158
Cross_entropy loss: 0.03233083337545395, mixed_loss : 0.036432038992643356
Train Epoch: 42 [23040/25390 (91%)]	Loss: 0.018982, iou: 0.971809
Cross_entropy loss: 0.01898198574781418, mixed_loss : 0.02332146465778351
Train Epoch: 42 [23360/25390 (92%)]	Loss: 0.020365, iou: 0.971456
Cross_entropy loss: 0.020365308970212936, mixed_loss : 0.024188818410038948
Train Epoch: 42 [23680/25390 (93%)]	Loss: 0.035554, iou: 0.940235
Cross_entropy loss: 0.035554319620132446, mixed_loss : 0.03949565440416336
Train Epoch: 42 [24000/25390 (94%)]	Loss: 0.017392, iou: 0.975196
Cross_entropy loss: 0.017391569912433624, mixed_loss : 0.020916374400258064
Train Epoch: 42 [24320/25390 (96%)]	Loss: 0.018949, iou: 0.973389
Cross_entropy loss: 0.01894897222518921, mixed_loss : 0.02256804332137108
Train Epoch: 42 [24640/25390 (97%)]	Loss: 0.034279, iou: 0.943182
Cross_entropy loss: 0.034278541803359985, mixed_loss : 0.04090607166290283
Train Epoch: 42 [24960/25390 (98%)]	Loss: 0.022956, iou: 0.966541
Cross_entropy loss: 0.02295612543821335, mixed_loss : 0.027873478829860687
Train Epoch: 42 [25280/25390 (99%)]	Loss: 0.027054, iou: 0.956062
Cross_entropy loss: 0.027053741738200188, mixed_loss : 0.0311803687363863
train: iou: 0.965005, bce: 0.010527, dice: 0.034995, loss: 0.022761
Validation: [0/2821 (0%)]	Loss: 0.021659, iou: 0.966302
Validation: [640/2821 (22%)]	Loss: 0.019783, iou: 0.969416
Validation: [1280/2821 (44%)]	Loss: 0.025368, iou: 0.958628
Validation: [1920/2821 (67%)]	Loss: 0.019016, iou: 0.971077
Validation: [2560/2821 (89%)]	Loss: 0.019776, iou: 0.970111
val: iou: 0.966338, bce: 0.010134, dice: 0.033662, loss: 0.021898
Condition 1
[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 42; current test iou: 0.9663; best test iou: 0.9671 at epoch 39


epoch:  43
k = 64
condition satisfied
savlr s:
0.00010097196300280446
condition satisfied
k = 65
savlr s:
0.00010099345795189937
Train Epoch: 43 [0/25390 (0%)]	Loss: 0.020498, iou: 0.968194
Cross_entropy loss: 0.020498257130384445, mixed_loss : 0.022719670087099075
Train Epoch: 43 [320/25390 (1%)]	Loss: 0.021310, iou: 0.971124
Cross_entropy loss: 0.02131042443215847, mixed_loss : 0.02527708187699318
Train Epoch: 43 [640/25390 (3%)]	Loss: 0.021466, iou: 0.968011
Cross_entropy loss: 0.021465852856636047, mixed_loss : 0.024936214089393616
Train Epoch: 43 [960/25390 (4%)]	Loss: 0.021168, iou: 0.969010
Cross_entropy loss: 0.021167945116758347, mixed_loss : 0.024870773777365685
Train Epoch: 43 [1280/25390 (5%)]	Loss: 0.020621, iou: 0.969566
Cross_entropy loss: 0.020621243864297867, mixed_loss : 0.0244342889636755
Train Epoch: 43 [1600/25390 (6%)]	Loss: 0.036854, iou: 0.936809
Cross_entropy loss: 0.0368536077439785, mixed_loss : 0.040459565818309784
Train Epoch: 43 [1920/25390 (8%)]	Loss: 0.022894, iou: 0.964154
Cross_entropy loss: 0.02289365977048874, mixed_loss : 0.025704849511384964
Train Epoch: 43 [2240/25390 (9%)]	Loss: 0.023648, iou: 0.961207
Cross_entropy loss: 0.023648271337151527, mixed_loss : 0.026624493300914764
Train Epoch: 43 [2560/25390 (10%)]	Loss: 0.020298, iou: 0.970418
Cross_entropy loss: 0.020297635346651077, mixed_loss : 0.024281103163957596
Train Epoch: 43 [2880/25390 (11%)]	Loss: 0.021500, iou: 0.967440
Cross_entropy loss: 0.021500002592802048, mixed_loss : 0.025736484676599503
Train Epoch: 43 [3200/25390 (13%)]	Loss: 0.037506, iou: 0.933767
Cross_entropy loss: 0.03750619292259216, mixed_loss : 0.04063079506158829
Train Epoch: 43 [3520/25390 (14%)]	Loss: 0.029360, iou: 0.952937
Cross_entropy loss: 0.029359882697463036, mixed_loss : 0.032541483640670776
Train Epoch: 43 [3840/25390 (15%)]	Loss: 0.029362, iou: 0.952291
Cross_entropy loss: 0.029361817985773087, mixed_loss : 0.03592829778790474
Train Epoch: 43 [4160/25390 (16%)]	Loss: 0.024877, iou: 0.960492
Cross_entropy loss: 0.024876996874809265, mixed_loss : 0.029417386278510094
Train Epoch: 43 [4480/25390 (18%)]	Loss: 0.027847, iou: 0.956552
Cross_entropy loss: 0.027846939861774445, mixed_loss : 0.03216486796736717
Train Epoch: 43 [4800/25390 (19%)]	Loss: 0.021054, iou: 0.968158
Cross_entropy loss: 0.021054349839687347, mixed_loss : 0.02687462605535984
Train Epoch: 43 [5120/25390 (20%)]	Loss: 0.028337, iou: 0.953295
Cross_entropy loss: 0.028336551040410995, mixed_loss : 0.03294576704502106
Train Epoch: 43 [5440/25390 (21%)]	Loss: 0.017542, iou: 0.975120
Cross_entropy loss: 0.017541522160172462, mixed_loss : 0.02094588428735733
Train Epoch: 43 [5760/25390 (23%)]	Loss: 0.022847, iou: 0.964062
Cross_entropy loss: 0.022846786305308342, mixed_loss : 0.026034360751509666
Train Epoch: 43 [6080/25390 (24%)]	Loss: 0.022817, iou: 0.964714
Cross_entropy loss: 0.022817103192210197, mixed_loss : 0.02798021025955677
Train Epoch: 43 [6400/25390 (25%)]	Loss: 0.022460, iou: 0.966839
Cross_entropy loss: 0.02245979756116867, mixed_loss : 0.02686559595167637
Train Epoch: 43 [6720/25390 (26%)]	Loss: 0.037843, iou: 0.936575
Cross_entropy loss: 0.0378427654504776, mixed_loss : 0.04183981940150261
Train Epoch: 43 [7040/25390 (28%)]	Loss: 0.019079, iou: 0.972157
Cross_entropy loss: 0.019078783690929413, mixed_loss : 0.02277844399213791
Train Epoch: 43 [7360/25390 (29%)]	Loss: 0.020368, iou: 0.968297
Cross_entropy loss: 0.020368007943034172, mixed_loss : 0.02299933321774006
Train Epoch: 43 [7680/25390 (30%)]	Loss: 0.033341, iou: 0.941581
Cross_entropy loss: 0.03334135189652443, mixed_loss : 0.03780343011021614
Train Epoch: 43 [8000/25390 (31%)]	Loss: 0.018052, iou: 0.974436
Cross_entropy loss: 0.018052417784929276, mixed_loss : 0.022129954770207405
Train Epoch: 43 [8320/25390 (33%)]	Loss: 0.017934, iou: 0.973111
Cross_entropy loss: 0.017933957278728485, mixed_loss : 0.023014584556221962
Train Epoch: 43 [8640/25390 (34%)]	Loss: 0.031916, iou: 0.945482
Cross_entropy loss: 0.03191619738936424, mixed_loss : 0.03503280133008957
Train Epoch: 43 [8960/25390 (35%)]	Loss: 0.021614, iou: 0.970993
Cross_entropy loss: 0.02161424607038498, mixed_loss : 0.028859809041023254
Train Epoch: 43 [9280/25390 (37%)]	Loss: 0.027215, iou: 0.955019
Cross_entropy loss: 0.027215247973799706, mixed_loss : 0.03209182992577553
Train Epoch: 43 [9600/25390 (38%)]	Loss: 0.022136, iou: 0.966097
Cross_entropy loss: 0.022136062383651733, mixed_loss : 0.026252910494804382
Train Epoch: 43 [9920/25390 (39%)]	Loss: 0.033630, iou: 0.944410
Cross_entropy loss: 0.033630385994911194, mixed_loss : 0.03750782832503319
Train Epoch: 43 [10240/25390 (40%)]	Loss: 0.027149, iou: 0.957762
Cross_entropy loss: 0.027148615568876266, mixed_loss : 0.031016137450933456
Train Epoch: 43 [10560/25390 (42%)]	Loss: 0.022234, iou: 0.965245
Cross_entropy loss: 0.02223377302289009, mixed_loss : 0.029121769592165947
Train Epoch: 43 [10880/25390 (43%)]	Loss: 0.027611, iou: 0.952821
Cross_entropy loss: 0.02761112153530121, mixed_loss : 0.03286580368876457
Train Epoch: 43 [11200/25390 (44%)]	Loss: 0.022598, iou: 0.967141
Cross_entropy loss: 0.02259783074259758, mixed_loss : 0.026276707649230957
Train Epoch: 43 [11520/25390 (45%)]	Loss: 0.025031, iou: 0.960861
Cross_entropy loss: 0.02503085322678089, mixed_loss : 0.028139667585492134
Train Epoch: 43 [11840/25390 (47%)]	Loss: 0.019830, iou: 0.971684
Cross_entropy loss: 0.01982995681464672, mixed_loss : 0.025147054344415665
Train Epoch: 43 [12160/25390 (48%)]	Loss: 0.026535, iou: 0.958345
Cross_entropy loss: 0.026534825563430786, mixed_loss : 0.03116438165307045
Train Epoch: 43 [12480/25390 (49%)]	Loss: 0.022502, iou: 0.965018
Cross_entropy loss: 0.022502467036247253, mixed_loss : 0.026193998754024506
Train Epoch: 43 [12800/25390 (50%)]	Loss: 0.023007, iou: 0.967366
Cross_entropy loss: 0.023007292300462723, mixed_loss : 0.027553774416446686
Train Epoch: 43 [13120/25390 (52%)]	Loss: 0.022445, iou: 0.968138
Cross_entropy loss: 0.022445334121584892, mixed_loss : 0.026342332363128662
Train Epoch: 43 [13440/25390 (53%)]	Loss: 0.022335, iou: 0.968241
Cross_entropy loss: 0.022335126996040344, mixed_loss : 0.02547789178788662
Train Epoch: 43 [13760/25390 (54%)]	Loss: 0.033297, iou: 0.943210
Cross_entropy loss: 0.03329657390713692, mixed_loss : 0.036900706589221954
Train Epoch: 43 [14080/25390 (55%)]	Loss: 0.020438, iou: 0.967580
Cross_entropy loss: 0.020437829196453094, mixed_loss : 0.03086935356259346
Train Epoch: 43 [14400/25390 (57%)]	Loss: 0.024087, iou: 0.960034
Cross_entropy loss: 0.02408682554960251, mixed_loss : 0.030426688492298126
Train Epoch: 43 [14720/25390 (58%)]	Loss: 0.025003, iou: 0.962440
Cross_entropy loss: 0.02500327304005623, mixed_loss : 0.029756836593151093
Train Epoch: 43 [15040/25390 (59%)]	Loss: 0.016368, iou: 0.974940
Cross_entropy loss: 0.016368377953767776, mixed_loss : 0.020090317353606224
Train Epoch: 43 [15360/25390 (60%)]	Loss: 0.022825, iou: 0.965030
Cross_entropy loss: 0.0228252112865448, mixed_loss : 0.02607842907309532
Train Epoch: 43 [15680/25390 (62%)]	Loss: 0.017947, iou: 0.973527
Cross_entropy loss: 0.017947092652320862, mixed_loss : 0.02193310298025608
Train Epoch: 43 [16000/25390 (63%)]	Loss: 0.035369, iou: 0.937442
Cross_entropy loss: 0.035368770360946655, mixed_loss : 0.03896236792206764
Train Epoch: 43 [16320/25390 (64%)]	Loss: 0.022061, iou: 0.967184
Cross_entropy loss: 0.022061003372073174, mixed_loss : 0.02512095496058464
Train Epoch: 43 [16640/25390 (65%)]	Loss: 0.023430, iou: 0.965360
Cross_entropy loss: 0.023429859429597855, mixed_loss : 0.02660810761153698
Train Epoch: 43 [16960/25390 (67%)]	Loss: 0.016824, iou: 0.975945
Cross_entropy loss: 0.016823969781398773, mixed_loss : 0.020667005330324173
Train Epoch: 43 [17280/25390 (68%)]	Loss: 0.018409, iou: 0.971432
Cross_entropy loss: 0.0184088833630085, mixed_loss : 0.022780127823352814
Train Epoch: 43 [17600/25390 (69%)]	Loss: 0.026886, iou: 0.955725
Cross_entropy loss: 0.026886263862252235, mixed_loss : 0.03126363828778267
Train Epoch: 43 [17920/25390 (71%)]	Loss: 0.022316, iou: 0.966078
Cross_entropy loss: 0.02231621742248535, mixed_loss : 0.027563732117414474
Train Epoch: 43 [18240/25390 (72%)]	Loss: 0.020187, iou: 0.969976
Cross_entropy loss: 0.0201871395111084, mixed_loss : 0.026216303929686546
Train Epoch: 43 [18560/25390 (73%)]	Loss: 0.021663, iou: 0.967564
Cross_entropy loss: 0.02166299894452095, mixed_loss : 0.025455240160226822
Train Epoch: 43 [18880/25390 (74%)]	Loss: 0.017153, iou: 0.976331
Cross_entropy loss: 0.017152907326817513, mixed_loss : 0.021726449951529503
Train Epoch: 43 [19200/25390 (76%)]	Loss: 0.019780, iou: 0.969309
Cross_entropy loss: 0.01978043094277382, mixed_loss : 0.027761757373809814
Train Epoch: 43 [19520/25390 (77%)]	Loss: 0.022084, iou: 0.967386
Cross_entropy loss: 0.022084057331085205, mixed_loss : 0.038095198571681976
Train Epoch: 43 [19840/25390 (78%)]	Loss: 0.024628, iou: 0.960137
Cross_entropy loss: 0.024627849459648132, mixed_loss : 0.03481484577059746
Train Epoch: 43 [20160/25390 (79%)]	Loss: 0.017594, iou: 0.975546
Cross_entropy loss: 0.01759382337331772, mixed_loss : 0.023371336981654167
Train Epoch: 43 [20480/25390 (81%)]	Loss: 0.020957, iou: 0.969154
Cross_entropy loss: 0.020956972613930702, mixed_loss : 0.025668812915682793
Train Epoch: 43 [20800/25390 (82%)]	Loss: 0.020709, iou: 0.969077
Cross_entropy loss: 0.020709151402115822, mixed_loss : 0.026381541043519974
Train Epoch: 43 [21120/25390 (83%)]	Loss: 0.027916, iou: 0.954661
Cross_entropy loss: 0.02791578136384487, mixed_loss : 0.034096259623765945
Train Epoch: 43 [21440/25390 (84%)]	Loss: 0.020836, iou: 0.968806
Cross_entropy loss: 0.020835958421230316, mixed_loss : 0.027479691430926323
Train Epoch: 43 [21760/25390 (86%)]	Loss: 0.021837, iou: 0.966772
Cross_entropy loss: 0.021837392821907997, mixed_loss : 0.025822894647717476
Train Epoch: 43 [22080/25390 (87%)]	Loss: 0.025006, iou: 0.959752
Cross_entropy loss: 0.025005802512168884, mixed_loss : 0.030213242396712303
Train Epoch: 43 [22400/25390 (88%)]	Loss: 0.021147, iou: 0.968105
Cross_entropy loss: 0.021146705374121666, mixed_loss : 0.025421731173992157
Train Epoch: 43 [22720/25390 (89%)]	Loss: 0.023985, iou: 0.963946
Cross_entropy loss: 0.023985417559742928, mixed_loss : 0.026997558772563934
Train Epoch: 43 [23040/25390 (91%)]	Loss: 0.023887, iou: 0.962887
Cross_entropy loss: 0.023886719718575478, mixed_loss : 0.027698863297700882
Train Epoch: 43 [23360/25390 (92%)]	Loss: 0.016535, iou: 0.976159
Cross_entropy loss: 0.01653522253036499, mixed_loss : 0.021732475608587265
Train Epoch: 43 [23680/25390 (93%)]	Loss: 0.018753, iou: 0.973934
Cross_entropy loss: 0.0187528133392334, mixed_loss : 0.024038080126047134
Train Epoch: 43 [24000/25390 (94%)]	Loss: 0.022357, iou: 0.968348
Cross_entropy loss: 0.022357340902090073, mixed_loss : 0.02849137969315052
Train Epoch: 43 [24320/25390 (96%)]	Loss: 0.020293, iou: 0.970183
Cross_entropy loss: 0.02029331773519516, mixed_loss : 0.025087540969252586
Train Epoch: 43 [24640/25390 (97%)]	Loss: 0.032171, iou: 0.944959
Cross_entropy loss: 0.03217083215713501, mixed_loss : 0.03645690903067589
Train Epoch: 43 [24960/25390 (98%)]	Loss: 0.025988, iou: 0.957933
Cross_entropy loss: 0.02598794549703598, mixed_loss : 0.031134605407714844
Train Epoch: 43 [25280/25390 (99%)]	Loss: 0.020965, iou: 0.969429
Cross_entropy loss: 0.020964765921235085, mixed_loss : 0.03150104358792305
train: iou: 0.964576, bce: 0.010643, dice: 0.035424, loss: 0.023033
Validation: [0/2821 (0%)]	Loss: 0.026997, iou: 0.957896
Validation: [640/2821 (22%)]	Loss: 0.023831, iou: 0.963406
Validation: [1280/2821 (44%)]	Loss: 0.031037, iou: 0.949327
Validation: [1920/2821 (67%)]	Loss: 0.024122, iou: 0.963017
Validation: [2560/2821 (89%)]	Loss: 0.022754, iou: 0.966380
val: iou: 0.959615, bce: 0.012615, dice: 0.040385, loss: 0.026500
Condition 1
[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 43; current test iou: 0.9596; best test iou: 0.9671 at epoch 39


epoch:  44
k = 66
condition not satisfied
condition satisfied
k = 66
savlr s:
0.00010091740838804858
Train Epoch: 44 [0/25390 (0%)]	Loss: 0.024369, iou: 0.961471
Cross_entropy loss: 0.02436864748597145, mixed_loss : 0.027829796075820923
Train Epoch: 44 [320/25390 (1%)]	Loss: 0.028731, iou: 0.954219
Cross_entropy loss: 0.028731457889080048, mixed_loss : 0.03425082936882973
Train Epoch: 44 [640/25390 (3%)]	Loss: 0.026325, iou: 0.958902
Cross_entropy loss: 0.02632535807788372, mixed_loss : 0.030129211023449898
Train Epoch: 44 [960/25390 (4%)]	Loss: 0.031764, iou: 0.949084
Cross_entropy loss: 0.03176350146532059, mixed_loss : 0.03575538471341133
Train Epoch: 44 [1280/25390 (5%)]	Loss: 0.018396, iou: 0.973526
Cross_entropy loss: 0.018396200612187386, mixed_loss : 0.02203458920121193
Train Epoch: 44 [1600/25390 (6%)]	Loss: 0.028910, iou: 0.951129
Cross_entropy loss: 0.02890980988740921, mixed_loss : 0.03506943956017494
Train Epoch: 44 [1920/25390 (8%)]	Loss: 0.017600, iou: 0.973349
Cross_entropy loss: 0.0176004096865654, mixed_loss : 0.021667420864105225
Train Epoch: 44 [2240/25390 (9%)]	Loss: 0.022030, iou: 0.967001
Cross_entropy loss: 0.022029975429177284, mixed_loss : 0.025403358042240143
Train Epoch: 44 [2560/25390 (10%)]	Loss: 0.023337, iou: 0.966650
Cross_entropy loss: 0.023336706683039665, mixed_loss : 0.027210012078285217
Train Epoch: 44 [2880/25390 (11%)]	Loss: 0.018945, iou: 0.971489
Cross_entropy loss: 0.01894535683095455, mixed_loss : 0.021762575954198837
Train Epoch: 44 [3200/25390 (13%)]	Loss: 0.019691, iou: 0.971769
Cross_entropy loss: 0.019690748304128647, mixed_loss : 0.023891955614089966
Train Epoch: 44 [3520/25390 (14%)]	Loss: 0.024695, iou: 0.961039
Cross_entropy loss: 0.02469523623585701, mixed_loss : 0.030161820352077484
Train Epoch: 44 [3840/25390 (15%)]	Loss: 0.031674, iou: 0.947011
Cross_entropy loss: 0.031674422323703766, mixed_loss : 0.03905032202601433
Train Epoch: 44 [4160/25390 (16%)]	Loss: 0.021819, iou: 0.970369
Cross_entropy loss: 0.02181936800479889, mixed_loss : 0.02774668112397194
Train Epoch: 44 [4480/25390 (18%)]	Loss: 0.027327, iou: 0.954618
Cross_entropy loss: 0.02732713147997856, mixed_loss : 0.031002102419734
Train Epoch: 44 [4800/25390 (19%)]	Loss: 0.018032, iou: 0.975488
Cross_entropy loss: 0.018032489344477654, mixed_loss : 0.02220231108367443
Train Epoch: 44 [5120/25390 (20%)]	Loss: 0.024031, iou: 0.961118
Cross_entropy loss: 0.02403125911951065, mixed_loss : 0.027354130521416664
Train Epoch: 44 [5440/25390 (21%)]	Loss: 0.019892, iou: 0.970327
Cross_entropy loss: 0.01989166811108589, mixed_loss : 0.022932380437850952
Train Epoch: 44 [5760/25390 (23%)]	Loss: 0.018720, iou: 0.972961
Cross_entropy loss: 0.018719736486673355, mixed_loss : 0.022822432219982147
Train Epoch: 44 [6080/25390 (24%)]	Loss: 0.028286, iou: 0.953094
Cross_entropy loss: 0.028285982087254524, mixed_loss : 0.03411784768104553
Train Epoch: 44 [6400/25390 (25%)]	Loss: 0.021180, iou: 0.967486
Cross_entropy loss: 0.021180447190999985, mixed_loss : 0.02538030967116356
Train Epoch: 44 [6720/25390 (26%)]	Loss: 0.021066, iou: 0.968718
Cross_entropy loss: 0.021065937355160713, mixed_loss : 0.02530115284025669
Train Epoch: 44 [7040/25390 (28%)]	Loss: 0.020099, iou: 0.970237
Cross_entropy loss: 0.020098606124520302, mixed_loss : 0.023593921214342117
Train Epoch: 44 [7360/25390 (29%)]	Loss: 0.018616, iou: 0.972607
Cross_entropy loss: 0.01861637644469738, mixed_loss : 0.021232379600405693
Train Epoch: 44 [7680/25390 (30%)]	Loss: 0.018871, iou: 0.971429
Cross_entropy loss: 0.018871378153562546, mixed_loss : 0.02125699818134308
Train Epoch: 44 [8000/25390 (31%)]	Loss: 0.022184, iou: 0.965034
Cross_entropy loss: 0.022184304893016815, mixed_loss : 0.024433720856904984
Train Epoch: 44 [8320/25390 (33%)]	Loss: 0.019242, iou: 0.971815
Cross_entropy loss: 0.01924213394522667, mixed_loss : 0.024114031344652176
Train Epoch: 44 [8640/25390 (34%)]	Loss: 0.019173, iou: 0.972904
Cross_entropy loss: 0.019173387438058853, mixed_loss : 0.023417381569743156
Train Epoch: 44 [8960/25390 (35%)]	Loss: 0.025868, iou: 0.959376
Cross_entropy loss: 0.02586769312620163, mixed_loss : 0.03383282944560051
Train Epoch: 44 [9280/25390 (37%)]	Loss: 0.020435, iou: 0.970341
Cross_entropy loss: 0.020435389131307602, mixed_loss : 0.0380110889673233
Train Epoch: 44 [9600/25390 (38%)]	Loss: 0.023733, iou: 0.963678
Cross_entropy loss: 0.023732535541057587, mixed_loss : 0.03220927715301514
Train Epoch: 44 [9920/25390 (39%)]	Loss: 0.020030, iou: 0.971138
Cross_entropy loss: 0.020029760897159576, mixed_loss : 0.025742847472429276
Train Epoch: 44 [10240/25390 (40%)]	Loss: 0.020837, iou: 0.968023
Cross_entropy loss: 0.02083694376051426, mixed_loss : 0.027137625962495804
Train Epoch: 44 [10560/25390 (42%)]	Loss: 0.023801, iou: 0.963794
Cross_entropy loss: 0.023800676688551903, mixed_loss : 0.028037041425704956
Train Epoch: 44 [10880/25390 (43%)]	Loss: 0.019710, iou: 0.972169
Cross_entropy loss: 0.01970982551574707, mixed_loss : 0.023112598806619644
Train Epoch: 44 [11200/25390 (44%)]	Loss: 0.019183, iou: 0.972610
Cross_entropy loss: 0.019183102995157242, mixed_loss : 0.022363975644111633
Train Epoch: 44 [11520/25390 (45%)]	Loss: 0.020609, iou: 0.968633
Cross_entropy loss: 0.02060878276824951, mixed_loss : 0.02344438247382641
Train Epoch: 44 [11840/25390 (47%)]	Loss: 0.024415, iou: 0.961769
Cross_entropy loss: 0.024415481835603714, mixed_loss : 0.03475339338183403
Train Epoch: 44 [12160/25390 (48%)]	Loss: 0.032313, iou: 0.944423
Cross_entropy loss: 0.032313182950019836, mixed_loss : 0.040340621024370193
Train Epoch: 44 [12480/25390 (49%)]	Loss: 0.023752, iou: 0.966259
Cross_entropy loss: 0.02375166304409504, mixed_loss : 0.03391103446483612
Train Epoch: 44 [12800/25390 (50%)]	Loss: 0.020380, iou: 0.970203
Cross_entropy loss: 0.020379703491926193, mixed_loss : 0.026062557473778725
Train Epoch: 44 [13120/25390 (52%)]	Loss: 0.018241, iou: 0.973603
Cross_entropy loss: 0.018240852281451225, mixed_loss : 0.02225590869784355
Train Epoch: 44 [13440/25390 (53%)]	Loss: 0.017421, iou: 0.975032
Cross_entropy loss: 0.017421424388885498, mixed_loss : 0.020951956510543823
Train Epoch: 44 [13760/25390 (54%)]	Loss: 0.027038, iou: 0.958153
Cross_entropy loss: 0.027038274332880974, mixed_loss : 0.030402885749936104
Train Epoch: 44 [14080/25390 (55%)]	Loss: 0.027103, iou: 0.956088
Cross_entropy loss: 0.02710339054465294, mixed_loss : 0.03335138037800789
Train Epoch: 44 [14400/25390 (57%)]	Loss: 0.019421, iou: 0.971349
Cross_entropy loss: 0.01942131109535694, mixed_loss : 0.023499106988310814
Train Epoch: 44 [14720/25390 (58%)]	Loss: 0.021452, iou: 0.966306
Cross_entropy loss: 0.02145194634795189, mixed_loss : 0.02639947645366192
Train Epoch: 44 [15040/25390 (59%)]	Loss: 0.020057, iou: 0.968480
Cross_entropy loss: 0.02005736157298088, mixed_loss : 0.023596424609422684
Train Epoch: 44 [15360/25390 (60%)]	Loss: 0.023221, iou: 0.963082
Cross_entropy loss: 0.023220542818307877, mixed_loss : 0.025942886248230934
Train Epoch: 44 [15680/25390 (62%)]	Loss: 0.027649, iou: 0.957052
Cross_entropy loss: 0.027649348601698875, mixed_loss : 0.03105715662240982
Train Epoch: 44 [16000/25390 (63%)]	Loss: 0.023761, iou: 0.963339
Cross_entropy loss: 0.023761019110679626, mixed_loss : 0.0321284644305706
Train Epoch: 44 [16320/25390 (64%)]	Loss: 0.020096, iou: 0.970206
Cross_entropy loss: 0.02009560912847519, mixed_loss : 0.024599159136414528
Train Epoch: 44 [16640/25390 (65%)]	Loss: 0.027203, iou: 0.954354
Cross_entropy loss: 0.02720273658633232, mixed_loss : 0.03130168840289116
Train Epoch: 44 [16960/25390 (67%)]	Loss: 0.017602, iou: 0.974696
Cross_entropy loss: 0.017602114006876945, mixed_loss : 0.020924055948853493
Train Epoch: 44 [17280/25390 (68%)]	Loss: 0.032934, iou: 0.945309
Cross_entropy loss: 0.0329335555434227, mixed_loss : 0.037915606051683426
Train Epoch: 44 [17600/25390 (69%)]	Loss: 0.020388, iou: 0.970769
Cross_entropy loss: 0.020388461649417877, mixed_loss : 0.02378018945455551
