
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='leftright', dims=256, ext='0.5_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.5', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/leftright_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/3836 (0%)]	Loss: 0.021157, iou: 0.964399
Train Epoch: 47 [32960/34528 (95%)]	Loss: 0.024038, iou: 0.960517
Cross_entropy loss: 0.024037880823016167, mixed_loss : 0.028628503903746605
Train Epoch: 47 [33280/34528 (96%)]	Loss: 0.030918, iou: 0.946501
Cross_entropy loss: 0.03091759793460369, mixed_loss : 0.035605672746896744
Train Epoch: 47 [33600/34528 (97%)]	Loss: 0.025485, iou: 0.959594
Cross_entropy loss: 0.025484677404165268, mixed_loss : 0.03812820836901665
Train Epoch: 47 [33920/34528 (98%)]	Loss: 0.029297, iou: 0.951792
Cross_entropy loss: 0.029296793043613434, mixed_loss : 0.04038975015282631
Train Epoch: 47 [34240/34528 (99%)]	Loss: 0.025035, iou: 0.956835
Cross_entropy loss: 0.025035448372364044, mixed_loss : 0.031235642731189728
train: iou: 0.955507, bce: 0.009574, dice: 0.044493, loss: 0.027033
Validation: [0/3836 (0%)]	Loss: 0.027493, iou: 0.954218
Validation: [640/3836 (17%)]	Loss: 0.029068, iou: 0.949844
Validation: [1280/3836 (33%)]	Loss: 0.025693, iou: 0.957135
Validation: [1920/3836 (50%)]	Loss: 0.026118, iou: 0.955513
Validation: [2560/3836 (67%)]	Loss: 0.024612, iou: 0.960681
Validation: [3200/3836 (83%)]	Loss: 0.024089, iou: 0.961588
val: iou: 0.955971, bce: 0.009067, dice: 0.044029, loss: 0.026548
Condition 1
[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  48
k = 65
condition not satisfied
condition satisfied
k = 65
savlr s:
4.392953069105295e-05
Train Epoch: 48 [0/34528 (0%)]	Loss: 0.032096, iou: 0.944688
Cross_entropy loss: 0.03209593519568443, mixed_loss : 0.034038133919239044
Train Epoch: 48 [320/34528 (1%)]	Loss: 0.023647, iou: 0.962419
Cross_entropy loss: 0.023647366091609, mixed_loss : 0.028530899435281754
Train Epoch: 48 [640/34528 (2%)]	Loss: 0.025930, iou: 0.959144
Cross_entropy loss: 0.02592957764863968, mixed_loss : 0.029794765636324883
Train Epoch: 48 [960/34528 (3%)]	Loss: 0.023460, iou: 0.963218
Cross_entropy loss: 0.023460257798433304, mixed_loss : 0.028911184519529343
Train Epoch: 48 [1280/34528 (4%)]	Loss: 0.027996, iou: 0.952397
Cross_entropy loss: 0.027996215969324112, mixed_loss : 0.033162716776132584
Train Epoch: 48 [1600/34528 (5%)]	Loss: 0.028125, iou: 0.952471
Cross_entropy loss: 0.028125017881393433, mixed_loss : 0.03437773883342743
Train Epoch: 48 [1920/34528 (6%)]	Loss: 0.026266, iou: 0.958934
Cross_entropy loss: 0.026265569031238556, mixed_loss : 0.030798569321632385
Train Epoch: 48 [2240/34528 (6%)]	Loss: 0.023600, iou: 0.962687
Cross_entropy loss: 0.023600315675139427, mixed_loss : 0.029200538992881775
Train Epoch: 48 [2560/34528 (7%)]	Loss: 0.037219, iou: 0.935032
Cross_entropy loss: 0.037219464778900146, mixed_loss : 0.04257107526063919
Train Epoch: 48 [2880/34528 (8%)]	Loss: 0.024342, iou: 0.963191
Cross_entropy loss: 0.024341978132724762, mixed_loss : 0.030996978282928467
Train Epoch: 48 [3200/34528 (9%)]	Loss: 0.032203, iou: 0.943672
Cross_entropy loss: 0.03220301494002342, mixed_loss : 0.04184038192033768
Train Epoch: 48 [3520/34528 (10%)]	Loss: 0.023579, iou: 0.963344
Cross_entropy loss: 0.023579474538564682, mixed_loss : 0.030275888741016388
Train Epoch: 48 [3840/34528 (11%)]	Loss: 0.021028, iou: 0.967724
Cross_entropy loss: 0.021027997136116028, mixed_loss : 0.02903950773179531
Train Epoch: 48 [4160/34528 (12%)]	Loss: 0.024417, iou: 0.961499
Cross_entropy loss: 0.024417415261268616, mixed_loss : 0.032753173261880875
Train Epoch: 48 [4480/34528 (13%)]	Loss: 0.027136, iou: 0.953348
Cross_entropy loss: 0.02713572047650814, mixed_loss : 0.032872043550014496
Train Epoch: 48 [4800/34528 (14%)]	Loss: 0.030612, iou: 0.948017
Cross_entropy loss: 0.030611984431743622, mixed_loss : 0.03518643230199814
Train Epoch: 48 [5120/34528 (15%)]	Loss: 0.046958, iou: 0.916536
Cross_entropy loss: 0.04695844650268555, mixed_loss : 0.05087805166840553
Train Epoch: 48 [5440/34528 (16%)]	Loss: 0.030438, iou: 0.948561
Cross_entropy loss: 0.03043777123093605, mixed_loss : 0.03743891045451164
Train Epoch: 48 [5760/34528 (17%)]	Loss: 0.022479, iou: 0.964589
Cross_entropy loss: 0.022479381412267685, mixed_loss : 0.029417093843221664
Train Epoch: 48 [6080/34528 (18%)]	Loss: 0.033302, iou: 0.941977
Cross_entropy loss: 0.03330174833536148, mixed_loss : 0.03857886418700218
Train Epoch: 48 [6400/34528 (19%)]	Loss: 0.028904, iou: 0.952335
Cross_entropy loss: 0.028904177248477936, mixed_loss : 0.03431325778365135
Train Epoch: 48 [6720/34528 (19%)]	Loss: 0.024204, iou: 0.964292
Cross_entropy loss: 0.024203568696975708, mixed_loss : 0.02864222228527069
Train Epoch: 48 [7040/34528 (20%)]	Loss: 0.034793, iou: 0.939658
Cross_entropy loss: 0.03479258716106415, mixed_loss : 0.03983273357152939
Train Epoch: 48 [7360/34528 (21%)]	Loss: 0.032100, iou: 0.943074
Cross_entropy loss: 0.03209967911243439, mixed_loss : 0.03700191155076027
Train Epoch: 48 [7680/34528 (22%)]	Loss: 0.024544, iou: 0.960136
Cross_entropy loss: 0.024543974548578262, mixed_loss : 0.02850312739610672
Train Epoch: 48 [8000/34528 (23%)]	Loss: 0.027445, iou: 0.953782
Cross_entropy loss: 0.02744501456618309, mixed_loss : 0.030880816280841827
Train Epoch: 48 [8320/34528 (24%)]	Loss: 0.021535, iou: 0.966333
Cross_entropy loss: 0.021534860134124756, mixed_loss : 0.026408161967992783
Train Epoch: 48 [8640/34528 (25%)]	Loss: 0.020050, iou: 0.967413
Cross_entropy loss: 0.020049531012773514, mixed_loss : 0.024833081290125847
Train Epoch: 48 [8960/34528 (26%)]	Loss: 0.022797, iou: 0.963160
Cross_entropy loss: 0.02279660291969776, mixed_loss : 0.02986861579120159
Train Epoch: 48 [9280/34528 (27%)]	Loss: 0.027985, iou: 0.954663
Cross_entropy loss: 0.02798531949520111, mixed_loss : 0.03304938226938248
Train Epoch: 48 [9600/34528 (28%)]	Loss: 0.032991, iou: 0.946090
Cross_entropy loss: 0.032990604639053345, mixed_loss : 0.03929515555500984
Train Epoch: 48 [9920/34528 (29%)]	Loss: 0.029395, iou: 0.951680
Cross_entropy loss: 0.02939535304903984, mixed_loss : 0.038778021931648254
Train Epoch: 48 [10240/34528 (30%)]	Loss: 0.026481, iou: 0.955984
Cross_entropy loss: 0.02648136392235756, mixed_loss : 0.03209294378757477
Train Epoch: 48 [10560/34528 (31%)]	Loss: 0.031119, iou: 0.946860
Cross_entropy loss: 0.03111860528588295, mixed_loss : 0.03531692549586296
Train Epoch: 48 [10880/34528 (32%)]	Loss: 0.026244, iou: 0.958259
Cross_entropy loss: 0.026243586093187332, mixed_loss : 0.03055913932621479
Train Epoch: 48 [11200/34528 (32%)]	Loss: 0.028654, iou: 0.952581
Cross_entropy loss: 0.028653595596551895, mixed_loss : 0.03242168948054314
Train Epoch: 48 [11520/34528 (33%)]	Loss: 0.022724, iou: 0.965183
Cross_entropy loss: 0.022723950445652008, mixed_loss : 0.02654755488038063
Train Epoch: 48 [11840/34528 (34%)]	Loss: 0.025255, iou: 0.958579
Cross_entropy loss: 0.02525455132126808, mixed_loss : 0.03244396299123764
Train Epoch: 48 [12160/34528 (35%)]	Loss: 0.026951, iou: 0.955268
Cross_entropy loss: 0.026951022446155548, mixed_loss : 0.031923286616802216
Train Epoch: 48 [12480/34528 (36%)]	Loss: 0.027767, iou: 0.953960
Cross_entropy loss: 0.02776671200990677, mixed_loss : 0.03396784886717796
Train Epoch: 48 [12800/34528 (37%)]	Loss: 0.039542, iou: 0.932361
Cross_entropy loss: 0.0395415835082531, mixed_loss : 0.04436556622385979
Train Epoch: 48 [13120/34528 (38%)]	Loss: 0.029124, iou: 0.949528
Cross_entropy loss: 0.029123922809958458, mixed_loss : 0.03305758163332939
Train Epoch: 48 [13440/34528 (39%)]	Loss: 0.026315, iou: 0.953951
Cross_entropy loss: 0.02631526254117489, mixed_loss : 0.0313105434179306
Train Epoch: 48 [13760/34528 (40%)]	Loss: 0.028044, iou: 0.952717
Cross_entropy loss: 0.028044378384947777, mixed_loss : 0.033561863005161285
Train Epoch: 48 [14080/34528 (41%)]	Loss: 0.026610, iou: 0.957469
Cross_entropy loss: 0.02660972811281681, mixed_loss : 0.03095574676990509
Train Epoch: 48 [14400/34528 (42%)]	Loss: 0.026159, iou: 0.956545
Cross_entropy loss: 0.026158619672060013, mixed_loss : 0.040296997874975204
Train Epoch: 48 [14720/34528 (43%)]	Loss: 0.026282, iou: 0.958090
Cross_entropy loss: 0.026282010599970818, mixed_loss : 0.03430475294589996
Train Epoch: 48 [15040/34528 (44%)]	Loss: 0.024730, iou: 0.959633
Cross_entropy loss: 0.02472977712750435, mixed_loss : 0.029840905219316483
Train Epoch: 48 [15360/34528 (44%)]	Loss: 0.024194, iou: 0.960942
Cross_entropy loss: 0.024194281548261642, mixed_loss : 0.04380558803677559
Train Epoch: 48 [15680/34528 (45%)]	Loss: 0.024712, iou: 0.960968
Cross_entropy loss: 0.024711545556783676, mixed_loss : 0.03442472219467163
Train Epoch: 48 [16000/34528 (46%)]	Loss: 0.022964, iou: 0.964354
Cross_entropy loss: 0.02296413481235504, mixed_loss : 0.03026576153934002
Train Epoch: 48 [16320/34528 (47%)]	Loss: 0.035452, iou: 0.940919
Cross_entropy loss: 0.035451795905828476, mixed_loss : 0.04494486004114151
Train Epoch: 48 [16640/34528 (48%)]	Loss: 0.028672, iou: 0.951937
Cross_entropy loss: 0.028672127053141594, mixed_loss : 0.03523524850606918
Train Epoch: 48 [16960/34528 (49%)]	Loss: 0.026385, iou: 0.959321
Cross_entropy loss: 0.026384897530078888, mixed_loss : 0.03162939473986626
Train Epoch: 48 [17280/34528 (50%)]	Loss: 0.030586, iou: 0.947197
Cross_entropy loss: 0.030585873872041702, mixed_loss : 0.03524663299322128
Train Epoch: 48 [17600/34528 (51%)]	Loss: 0.027840, iou: 0.953158
Cross_entropy loss: 0.02784026227891445, mixed_loss : 0.03303751349449158
Train Epoch: 48 [17920/34528 (52%)]	Loss: 0.025393, iou: 0.956722
Cross_entropy loss: 0.025392591953277588, mixed_loss : 0.03158104419708252
Train Epoch: 48 [18240/34528 (53%)]	Loss: 0.025646, iou: 0.957753
Cross_entropy loss: 0.02564590983092785, mixed_loss : 0.032588742673397064
Train Epoch: 48 [18560/34528 (54%)]	Loss: 0.029102, iou: 0.951623
Cross_entropy loss: 0.029102157801389694, mixed_loss : 0.03974853828549385
Train Epoch: 48 [18880/34528 (55%)]	Loss: 0.029853, iou: 0.948253
Cross_entropy loss: 0.029853010550141335, mixed_loss : 0.036974258720874786
Train Epoch: 48 [19200/34528 (56%)]	Loss: 0.029945, iou: 0.948125
Cross_entropy loss: 0.029944516718387604, mixed_loss : 0.03477818891406059
Train Epoch: 48 [19520/34528 (57%)]	Loss: 0.027216, iou: 0.954463
Cross_entropy loss: 0.027216041460633278, mixed_loss : 0.03151620924472809
Train Epoch: 48 [19840/34528 (57%)]	Loss: 0.023881, iou: 0.961393
Cross_entropy loss: 0.023881422355771065, mixed_loss : 0.028715386986732483
Train Epoch: 48 [20160/34528 (58%)]	Loss: 0.025739, iou: 0.957326
Cross_entropy loss: 0.025739476084709167, mixed_loss : 0.030917080119252205
Train Epoch: 48 [20480/34528 (59%)]	Loss: 0.029826, iou: 0.949077
Cross_entropy loss: 0.029826313257217407, mixed_loss : 0.03382726013660431
Train Epoch: 48 [20800/34528 (60%)]	Loss: 0.032373, iou: 0.945604
Cross_entropy loss: 0.03237292170524597, mixed_loss : 0.03630033880472183
Train Epoch: 48 [21120/34528 (61%)]	Loss: 0.026058, iou: 0.957925
Cross_entropy loss: 0.02605770155787468, mixed_loss : 0.030185295268893242
Train Epoch: 48 [21440/34528 (62%)]	Loss: 0.030621, iou: 0.947203
Cross_entropy loss: 0.030621133744716644, mixed_loss : 0.04215909540653229
Train Epoch: 48 [21760/34528 (63%)]	Loss: 0.023836, iou: 0.965004
Cross_entropy loss: 0.02383601851761341, mixed_loss : 0.03417736664414406
Train Epoch: 48 [22080/34528 (64%)]	Loss: 0.031273, iou: 0.948957
Cross_entropy loss: 0.03127313777804375, mixed_loss : 0.03780994191765785
Train Epoch: 48 [22400/34528 (65%)]	Loss: 0.034430, iou: 0.940248
Cross_entropy loss: 0.0344301201403141, mixed_loss : 0.03995379060506821
Train Epoch: 48 [22720/34528 (66%)]	Loss: 0.022123, iou: 0.966423
Cross_entropy loss: 0.02212289348244667, mixed_loss : 0.02815350331366062
Train Epoch: 48 [23040/34528 (67%)]	Loss: 0.026684, iou: 0.954799
Cross_entropy loss: 0.02668384648859501, mixed_loss : 0.03142555430531502
Train Epoch: 48 [23360/34528 (68%)]	Loss: 0.031128, iou: 0.947236
Cross_entropy loss: 0.031128110364079475, mixed_loss : 0.035981349647045135
Train Epoch: 48 [23680/34528 (69%)]	Loss: 0.024507, iou: 0.957840
Cross_entropy loss: 0.02450665831565857, mixed_loss : 0.03142446279525757
Train Epoch: 48 [24000/34528 (70%)]	Loss: 0.022880, iou: 0.963524
Cross_entropy loss: 0.02287985011935234, mixed_loss : 0.028876161202788353
Train Epoch: 48 [24320/34528 (70%)]	Loss: 0.024095, iou: 0.960518
Cross_entropy loss: 0.02409486286342144, mixed_loss : 0.031131524592638016
Train Epoch: 48 [24640/34528 (71%)]	Loss: 0.033766, iou: 0.942098
Cross_entropy loss: 0.03376634418964386, mixed_loss : 0.038658738136291504
Train Epoch: 48 [24960/34528 (72%)]	Loss: 0.033080, iou: 0.944991
Cross_entropy loss: 0.033079538494348526, mixed_loss : 0.047375116497278214
Train Epoch: 48 [25280/34528 (73%)]	Loss: 0.032405, iou: 0.944028
Cross_entropy loss: 0.03240501135587692, mixed_loss : 0.04200301319360733
Train Epoch: 48 [25600/34528 (74%)]	Loss: 0.028208, iou: 0.952161
Cross_entropy loss: 0.028207674622535706, mixed_loss : 0.03619774430990219
Train Epoch: 48 [25920/34528 (75%)]	Loss: 0.034160, iou: 0.942061
Cross_entropy loss: 0.03416048735380173, mixed_loss : 0.03972231224179268
Train Epoch: 48 [26240/34528 (76%)]	Loss: 0.030840, iou: 0.949170
Cross_entropy loss: 0.030840018764138222, mixed_loss : 0.040735844522714615
Train Epoch: 48 [26560/34528 (77%)]	Loss: 0.024674, iou: 0.960578
Cross_entropy loss: 0.024674050509929657, mixed_loss : 0.03253190964460373
Train Epoch: 48 [26880/34528 (78%)]	Loss: 0.025578, iou: 0.958674
Cross_entropy loss: 0.02557828277349472, mixed_loss : 0.030728882178664207
Train Epoch: 48 [27200/34528 (79%)]	Loss: 0.024351, iou: 0.959788
Cross_entropy loss: 0.024351028725504875, mixed_loss : 0.030390094965696335
Train Epoch: 48 [27520/34528 (80%)]	Loss: 0.022844, iou: 0.962808
Cross_entropy loss: 0.02284388616681099, mixed_loss : 0.027828900143504143
Train Epoch: 48 [27840/34528 (81%)]	Loss: 0.024012, iou: 0.962234
Cross_entropy loss: 0.024012133479118347, mixed_loss : 0.02984812669456005
Train Epoch: 48 [28160/34528 (82%)]	Loss: 0.029289, iou: 0.950688
Cross_entropy loss: 0.029288867488503456, mixed_loss : 0.03404075279831886
Train Epoch: 48 [28480/34528 (82%)]	Loss: 0.027154, iou: 0.956621
Cross_entropy loss: 0.027154281735420227, mixed_loss : 0.037107039242982864
Train Epoch: 48 [28800/34528 (83%)]	Loss: 0.027660, iou: 0.955126
Cross_entropy loss: 0.027659796178340912, mixed_loss : 0.034593503922224045
Train Epoch: 48 [29120/34528 (84%)]	Loss: 0.026087, iou: 0.958350
Cross_entropy loss: 0.02608691155910492, mixed_loss : 0.03117283806204796
Train Epoch: 48 [29440/34528 (85%)]	Loss: 0.031374, iou: 0.945797
Cross_entropy loss: 0.03137388825416565, mixed_loss : 0.03531014919281006
Train Epoch: 48 [29760/34528 (86%)]	Loss: 0.024052, iou: 0.960955
Cross_entropy loss: 0.024052225053310394, mixed_loss : 0.029013779014348984
Train Epoch: 48 [30080/34528 (87%)]	Loss: 0.024553, iou: 0.959991
Cross_entropy loss: 0.02455262653529644, mixed_loss : 0.03041442111134529
Train Epoch: 48 [30400/34528 (88%)]	Loss: 0.027762, iou: 0.953606
Cross_entropy loss: 0.027761533856391907, mixed_loss : 0.03254956007003784
Train Epoch: 48 [30720/34528 (89%)]	Loss: 0.034831, iou: 0.940407
Cross_entropy loss: 0.03483142331242561, mixed_loss : 0.03895052522420883
Train Epoch: 48 [31040/34528 (90%)]	Loss: 0.026312, iou: 0.955685
Cross_entropy loss: 0.026312045753002167, mixed_loss : 0.03212174400687218
Train Epoch: 48 [31360/34528 (91%)]	Loss: 0.025561, iou: 0.957724
Cross_entropy loss: 0.025561079382896423, mixed_loss : 0.03208816051483154
Train Epoch: 48 [31680/34528 (92%)]	Loss: 0.028400, iou: 0.952557
Cross_entropy loss: 0.028400331735610962, mixed_loss : 0.03368459641933441
Train Epoch: 48 [32000/34528 (93%)]	Loss: 0.024834, iou: 0.961596
Cross_entropy loss: 0.02483386918902397, mixed_loss : 0.030540941283106804
Train Epoch: 48 [32320/34528 (94%)]	Loss: 0.023936, iou: 0.960922
Cross_entropy loss: 0.02393619529902935, mixed_loss : 0.028878528624773026
Train Epoch: 48 [32640/34528 (95%)]	Loss: 0.028338, iou: 0.953640
Cross_entropy loss: 0.028338301926851273, mixed_loss : 0.03410990536212921
Train Epoch: 48 [32960/34528 (95%)]	Loss: 0.024101, iou: 0.960622
Cross_entropy loss: 0.02410062402486801, mixed_loss : 0.029152503237128258
Train Epoch: 48 [33280/34528 (96%)]	Loss: 0.025125, iou: 0.958791
Cross_entropy loss: 0.025124557316303253, mixed_loss : 0.029928194358944893
Train Epoch: 48 [33600/34528 (97%)]	Loss: 0.018785, iou: 0.969825
Cross_entropy loss: 0.018785249441862106, mixed_loss : 0.023578865453600883
Train Epoch: 48 [33920/34528 (98%)]	Loss: 0.026405, iou: 0.955518
Cross_entropy loss: 0.02640504390001297, mixed_loss : 0.030850939452648163
Train Epoch: 48 [34240/34528 (99%)]	Loss: 0.022756, iou: 0.966535
Cross_entropy loss: 0.022755887359380722, mixed_loss : 0.028339248150587082
train: iou: 0.955356, bce: 0.009586, dice: 0.044644, loss: 0.027115
Validation: [0/3836 (0%)]	Loss: 0.026620, iou: 0.955706
Validation: [640/3836 (17%)]	Loss: 0.028730, iou: 0.950410
Validation: [1280/3836 (33%)]	Loss: 0.025538, iou: 0.957399
Validation: [1920/3836 (50%)]	Loss: 0.025653, iou: 0.956229
Validation: [2560/3836 (67%)]	Loss: 0.024552, iou: 0.960642
Validation: [3200/3836 (83%)]	Loss: 0.023583, iou: 0.962601
val: iou: 0.956480, bce: 0.008984, dice: 0.043520, loss: 0.026252
Condition 1
[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  49
k = 66
condition not satisfied
condition satisfied
k = 66
savlr s:
4.3895137607186245e-05
Train Epoch: 49 [0/34528 (0%)]	Loss: 0.032997, iou: 0.942246
Cross_entropy loss: 0.032997384667396545, mixed_loss : 0.034639645367860794
Train Epoch: 49 [320/34528 (1%)]	Loss: 0.027735, iou: 0.954695
Cross_entropy loss: 0.027734793722629547, mixed_loss : 0.03285809978842735
Train Epoch: 49 [640/34528 (2%)]	Loss: 0.030716, iou: 0.945678
Cross_entropy loss: 0.030716102570295334, mixed_loss : 0.036555834114551544
Train Epoch: 49 [960/34528 (3%)]	Loss: 0.030153, iou: 0.949490
Cross_entropy loss: 0.030152933672070503, mixed_loss : 0.035828474909067154
Train Epoch: 49 [1280/34528 (4%)]	Loss: 0.018130, iou: 0.972714
Cross_entropy loss: 0.01813046634197235, mixed_loss : 0.02485455386340618
Train Epoch: 49 [1600/34528 (5%)]	Loss: 0.031950, iou: 0.946083
Cross_entropy loss: 0.0319499671459198, mixed_loss : 0.0362628735601902
Train Epoch: 49 [1920/34528 (6%)]	Loss: 0.022791, iou: 0.963162
Cross_entropy loss: 0.022791191935539246, mixed_loss : 0.026121994480490685
Train Epoch: 49 [2240/34528 (6%)]	Loss: 0.024003, iou: 0.961224
Cross_entropy loss: 0.024003399536013603, mixed_loss : 0.02681814692914486
Train Epoch: 49 [2560/34528 (7%)]	Loss: 0.026203, iou: 0.956969
Cross_entropy loss: 0.026203084737062454, mixed_loss : 0.03203674405813217
Train Epoch: 49 [2880/34528 (8%)]	Loss: 0.025019, iou: 0.960156
Cross_entropy loss: 0.02501889131963253, mixed_loss : 0.030735047534108162
Train Epoch: 49 [3200/34528 (9%)]	Loss: 0.027476, iou: 0.957019
Cross_entropy loss: 0.027475927025079727, mixed_loss : 0.03291550651192665
Train Epoch: 49 [3520/34528 (10%)]	Loss: 0.023004, iou: 0.967090
Cross_entropy loss: 0.023004358634352684, mixed_loss : 0.02768516354262829
Train Epoch: 49 [3840/34528 (11%)]	Loss: 0.029256, iou: 0.953054
Cross_entropy loss: 0.02925564907491207, mixed_loss : 0.03799457475543022
Train Epoch: 49 [4160/34528 (12%)]	Loss: 0.026493, iou: 0.956402
Cross_entropy loss: 0.02649337239563465, mixed_loss : 0.03264325112104416
Train Epoch: 49 [4480/34528 (13%)]	Loss: 0.025373, iou: 0.959202
Cross_entropy loss: 0.025372829288244247, mixed_loss : 0.030514243990182877
Train Epoch: 49 [4800/34528 (14%)]	Loss: 0.025010, iou: 0.959063
Cross_entropy loss: 0.025009948760271072, mixed_loss : 0.03912307694554329
Train Epoch: 49 [5120/34528 (15%)]	Loss: 0.026006, iou: 0.959137
Cross_entropy loss: 0.026005983352661133, mixed_loss : 0.035285890102386475
Train Epoch: 49 [5440/34528 (16%)]	Loss: 0.025313, iou: 0.959973
Cross_entropy loss: 0.02531306818127632, mixed_loss : 0.03133498504757881
Train Epoch: 49 [5760/34528 (17%)]	Loss: 0.024087, iou: 0.960314
Cross_entropy loss: 0.02408718131482601, mixed_loss : 0.028882009908556938
Train Epoch: 49 [6080/34528 (18%)]	Loss: 0.025187, iou: 0.958081
Cross_entropy loss: 0.025186875835061073, mixed_loss : 0.029459606856107712
Train Epoch: 49 [6400/34528 (19%)]	Loss: 0.024413, iou: 0.960462
Cross_entropy loss: 0.024413449689745903, mixed_loss : 0.029455676674842834
Train Epoch: 49 [6720/34528 (19%)]	Loss: 0.027365, iou: 0.954521
Cross_entropy loss: 0.027364607900381088, mixed_loss : 0.032499171793460846
Train Epoch: 49 [7040/34528 (20%)]	Loss: 0.026097, iou: 0.955401
Cross_entropy loss: 0.026096513494849205, mixed_loss : 0.03024054877460003
Train Epoch: 49 [7360/34528 (21%)]	Loss: 0.023620, iou: 0.963941
Cross_entropy loss: 0.023620180785655975, mixed_loss : 0.02950938604772091
Train Epoch: 49 [7680/34528 (22%)]	Loss: 0.023503, iou: 0.963938
Cross_entropy loss: 0.023502890020608902, mixed_loss : 0.027887417003512383
Train Epoch: 49 [8000/34528 (23%)]	Loss: 0.025726, iou: 0.958275
Cross_entropy loss: 0.02572629787027836, mixed_loss : 0.02967192605137825
Train Epoch: 49 [8320/34528 (24%)]	Loss: 0.025912, iou: 0.957975
Cross_entropy loss: 0.02591150812804699, mixed_loss : 0.02890794910490513
Train Epoch: 49 [8640/34528 (25%)]	Loss: 0.032895, iou: 0.943504
Cross_entropy loss: 0.032895077019929886, mixed_loss : 0.03877471387386322
Train Epoch: 49 [8960/34528 (26%)]	Loss: 0.025106, iou: 0.958542
Cross_entropy loss: 0.02510583959519863, mixed_loss : 0.0318879559636116
Train Epoch: 49 [9280/34528 (27%)]	Loss: 0.028708, iou: 0.949628
Cross_entropy loss: 0.02870786190032959, mixed_loss : 0.03463170677423477
Train Epoch: 49 [9600/34528 (28%)]	Loss: 0.027239, iou: 0.955760
Cross_entropy loss: 0.02723918855190277, mixed_loss : 0.03278680145740509
Train Epoch: 49 [9920/34528 (29%)]	Loss: 0.026042, iou: 0.957304
Cross_entropy loss: 0.026042427867650986, mixed_loss : 0.03171873465180397
Train Epoch: 49 [10240/34528 (30%)]	Loss: 0.023180, iou: 0.961406
Cross_entropy loss: 0.02317994087934494, mixed_loss : 0.027811802923679352
Train Epoch: 49 [10560/34528 (31%)]	Loss: 0.030831, iou: 0.948927
Cross_entropy loss: 0.030830856412649155, mixed_loss : 0.03473249822854996
Train Epoch: 49 [10880/34528 (32%)]	Loss: 0.033368, iou: 0.942655
Cross_entropy loss: 0.033368464559316635, mixed_loss : 0.039303578436374664
Train Epoch: 49 [11200/34528 (32%)]	Loss: 0.029678, iou: 0.948506
Cross_entropy loss: 0.02967795915901661, mixed_loss : 0.03486520051956177
Train Epoch: 49 [11520/34528 (33%)]	Loss: 0.034009, iou: 0.939851
Cross_entropy loss: 0.034009408205747604, mixed_loss : 0.03907539322972298
Train Epoch: 49 [11840/34528 (34%)]	Loss: 0.021166, iou: 0.966033
Cross_entropy loss: 0.021165605634450912, mixed_loss : 0.028881875798106194
Train Epoch: 49 [12160/34528 (35%)]	Loss: 0.022428, iou: 0.965800
Cross_entropy loss: 0.022428294643759727, mixed_loss : 0.029132064431905746
Train Epoch: 49 [12480/34528 (36%)]	Loss: 0.025040, iou: 0.959386
Cross_entropy loss: 0.025040406733751297, mixed_loss : 0.029186047613620758
Train Epoch: 49 [12800/34528 (37%)]	Loss: 0.025923, iou: 0.957647
Cross_entropy loss: 0.025923369452357292, mixed_loss : 0.029920388013124466
Train Epoch: 49 [13120/34528 (38%)]	Loss: 0.026114, iou: 0.958754
Cross_entropy loss: 0.026114245876669884, mixed_loss : 0.029849525541067123
Train Epoch: 49 [13440/34528 (39%)]	Loss: 0.027235, iou: 0.954908
Cross_entropy loss: 0.02723505161702633, mixed_loss : 0.030703984200954437
Train Epoch: 49 [13760/34528 (40%)]	Loss: 0.028282, iou: 0.955013
